date,iaq,electrosmog_lf,wifi_level,wifi_n,temperature,humidity,air_pressure,ambient_light,tvoc,co2,co2e,pm10,pm25,sound,electrosmog_hf,device_id,ext_temperature,ext_humidity,ext_wind,ext_pressure,ext_weather,pm10_ext,pm25_ext
2022-06-16,132.8229167,193.4791667,-56.625,21.625,23.73958333,56.09791667,1014.05625,155.2666667,43.52083333,0,688.7708333,5.625,4.625,47.60416667,0.770833333,361,27,44,10,1017,sole,12,19
2022-06-17,162.325,287.8541667,-56.22916667,20.91666667,25.62916667,58.10833333,1014.385417,118.0604167,15.5,0,504.8958333,4.916666667,3.916666667,48.35625,0.745833333,361,26,54,9,1018,pioggia ,20,18
2022-06-18,145.16875,287.7708333,-57.41666667,19.5,26.96875,53.11458333,1014.2125,79.79791667,16.33333333,0,510.1666667,4.083333333,3.083333333,46.16041667,0.75,361,26,54,13,1018,sole,17,13
2022-06-19,90.62653061,316.3469388,-58.20408163,20.6122449,28.17142857,46.93877551,1012.677551,80.11428571,21.95918367,0,547.2857143,4.102040816,3.102040816,46.19795918,0.744897959,361,26,42,8,1016,sole,12,8
2022-06-20,135.5208333,262.0208333,-56.66666667,21.91666667,26.2125,45.37916667,1012.054167,141.4708333,13.625,0,492.4166667,3.916666667,2.916666667,47.24166667,0.758333333,361,26,40,10,1016,sole,14,10
2022-06-21,143.7145833,222.9583333,-56.02083333,21.8125,24.94583333,52.01875,1012.29375,127.8541667,20.58333333,0,538.3541667,4.833333333,3.833333333,46.63125,0.735416667,361,26,41,10,1016,sole,18,9
2022-06-22,98.02916667,282.7916667,-55.6875,22.83333333,25.57083333,48.58333333,1010.129167,144.9604167,22.02083333,0,547.9166667,7.25,6.25,49.425,0.752083333,361,29,31,13,1013,sole,25,16
2022-06-23,129.2510204,177.755102,-55.65306122,24.3877551,23.88571429,57.26734694,1011.2,111.544898,34.53061224,0,629.8571429,6.959183673,5.959183673,47.99591837,0.757142857,361,26,58,10,1014,sole,26,17
2022-06-24,141.7708333,174,-56.25,22.97916667,23.83125,59.78333333,1011.04375,130.1583333,71.5625,0,873.1041667,7.458333333,6.458333333,47.87291667,0.75,361,26,63,9,1014,sole,29,14
2022-06-25,212.0791667,290.3125,-57.33333333,21.9375,25.9125,59.06041667,1011.529167,66.43958333,30.5,0,603.2916667,3.833333333,2.833333333,44.46041667,0.75,361,27,54,9,1015,sole,23,13
2022-06-26,157.6142857,305.3673469,-57.57142857,19.79591837,27.35918367,54.10204082,1011.122449,67.14081633,21.93877551,0,547.4693878,4.571428571,3.571428571,43.62040816,0.744897959,361,27,51,8,1015,sole,18,10
2022-06-27,146.7041667,285.4583333,-55.79166667,22.0625,26.39791667,46.65833333,1011.022917,138.3833333,29.33333333,0,595.8958333,9.25,8.208333333,47.875,0.764583333,361,31,28,15,1015,sole,54,31
2022-06-28,154.975,208.7708333,-55.60416667,22.66666667,24.7875,54.68125,1010.1375,122.2854167,25.125,0,567.9791667,8.125,7.125,47.37708333,0.752083333,361,30,38,14,1014,sole,55,22
2022-06-29,86.54791667,283.7708333,-56.85416667,22.875,26.50208333,59.29166667,1009.158333,76.83541667,19.9375,0,534.25,4.645833333,3.645833333,44.625,0.733333333,361,26,68,10,1013,sole,27,10
2022-06-30,156.6530612,267.6734694,-55.71428571,24.36734694,25.45102041,57.15306122,1009.110204,159.6938776,27.02040816,0,580.6122449,4.387755102,3.387755102,47.73469388,0.746938776,361,27,57,9,1013,sole,19,10
2022-07-01,119.4041667,220.8958333,-55.70833333,22.52083333,24.22291667,54.63333333,1010.716667,145.3458333,13.89583333,0,494.3958333,4.083333333,3.083333333,48.84583333,0.733333333,361,28,38,12,1014,sole,21,10
2022-07-02,144.9229167,309.75,-54.83333333,23.3125,27.25,48.85208333,1012.525,83.32291667,3.1875,0,424.0625,3.458333333,2.458333333,44.9125,0.754166667,361,29,37,10,1016,sole,22,11
2022-07-03,126.744898,307.5714286,-55.51020408,21.48979592,27.06326531,51.36530612,1012.314286,75.28979592,6.306122449,0,444.1428571,5.102040816,4.102040816,44.8755102,0.726530612,361,30,40,9,1016,sole,25,14
2022-07-04,153.825,290.9166667,-54.79166667,23.9375,26.35625,56.01875,1011.222917,146.2229167,59.0625,0,791.0416667,6.479166667,5.479166667,48.27708333,0.760416667,361,30,49,9,1015,sole,20,-999
2022-07-05,131.36875,196.2291667,-54.52083333,23.54166667,24.46875,58.06458333,1010.95,157.96875,32.85416667,0,618.6875,4.354166667,3.354166667,48.37916667,0.764583333,361,29,51,10,1015,sole,20,-999
2022-07-06,134.36875,194.4375,-56.16666667,22.5,24.22916667,58.3375,1011.245833,187.7125,22.16666667,0,548.4583333,5.270833333,4.270833333,49.19375,0.758333333,361,29,45,11,1015,sole,23,-999
2022-07-07,135.7836735,171.6938776,-55.57142857,21.48979592,24.19591837,61.80612245,1010.808163,152.2020408,35.67346939,0,637.3673469,5.612244898,4.612244898,47.82653061,0.748979592,361,27,69,10,1014,pioggia ,19,18
2022-07-08,76.84166667,222.0208333,-55.10416667,22.64583333,24.73541667,51.23125,1012.08125,219.0979167,45.27083333,0,700.3125,3.166666667,2.166666667,47.93958333,0.779166667,361,25,52,23,1015,pioggia temporale ,10,18
2022-07-09,153.4666667,293.4583333,-54.25,22.77083333,26.77083333,44.41875,1013.847917,88.14375,8.4375,0,459.1666667,2.125,1.125,45.89166667,0.75,361,25,38,15,1017,sole,7,-999
2022-07-10,114.5081633,293.9387755,-54,21.36734694,27.7755102,41.99591837,1012.032653,80.43673469,4.265306122,0,431.0816327,2.204081633,1.204081633,45.88979592,0.740816327,361,24,46,13,1016,sole,10,-999
2022-07-11,213.96875,310.9375,-54.33333333,20.89583333,26.58958333,52.55208333,1013.654167,164.96875,35.8125,0,638.6666667,2.979166667,1.979166667,47.79375,0.766666667,361,26,54,9,1017,sole,11,8
2022-07-12,194.03125,283.7083333,-55.4375,20.91666667,26.25208333,57.50208333,1016.110417,183.6645833,57.8125,0,783.1458333,3.708333333,2.708333333,46.7625,0.7875,361,26,57,9,1019,sole,12,9
2022-07-13,177.1339286,280.4107143,-54.71428571,23.71428571,25.66785714,58.26428571,1017.083929,227.2625,49,0,724.7321429,3.517857143,2.517857143,48.43392857,0.766071429,361,26,55,11,1020,sole,12,11
2022-07-14,137.7163265,171.0408163,-53.73469388,22.04081633,23.63469388,60.52653061,1015.989796,177.2897959,20.83673469,0,539.5510204,4,3,48.07142857,0.767346939,361,26,56,9,1019,sole,13,10
2022-07-15,166.6982143,187.0892857,-53.92857143,22.5,23.85714286,61.74821429,1011.364286,214.5214286,30.83928571,0,605.6964286,4.125,3.125,48.35892857,0.764285714,361,27,59,9,1015,sole,14,11
2022-07-16,169.2145833,258.1041667,-52.64583333,25.3125,25.79791667,62.20208333,1012.585417,87.47083333,17.77083333,0,519.9583333,4.083333333,3.083333333,45.74375,0.74375,361,28,54,8,1016,sole,11,15
2022-07-17,156.3020408,299.4897959,-52.55102041,21.79591837,27.88367347,55.55918367,1014.365306,86.29591837,20.12244898,0,535.8367347,4.306122449,3.306122449,45.20816327,0.744897959,361,29,42,9,1018,sole,17,10
2022-07-18,149.6791667,303.8958333,-54.10416667,21.0625,26.45625,54.6125,1014.839583,150.0375,14.3125,0,497.5625,5.0625,4.0625,47.7375,0.760416667,361,29,41,9,1018,sole,19,15
2022-07-19,128.625,205.8125,-54.6875,20.66666667,24.47083333,58.82083333,1014.070833,176.4229167,22.45833333,0,550.8541667,5.8125,4.8125,49.25625,0.758333333,361,29,49,10,1018,sole,17,15
2022-07-20,146.5339286,208.9107143,-53.85714286,22.48214286,24.31607143,60.49642857,1014.119643,212.7875,40.14285714,0,667.1428571,5.446428571,4.446428571,49.18928571,0.760714286,361,27,58,9,1017,sole,15,19
2022-07-21,133.8918367,202.9183673,-53.71428571,23.18367347,24.0755102,61.44081633,1013.336735,176.1,22.63265306,0,551.3673469,5.102040816,4.102040816,48.24489796,0.742857143,361,29,57,10,1017,sole,16,12
2022-07-22,164.4612245,212.4285714,-54.32653061,22.67346939,24.53265306,62.13265306,1012.816327,178.1102041,22.08163265,0,548.5306122,5.918367347,4.918367347,47.30408163,0.757142857,361,30,60,9,1016,sole,18,15
2022-07-23,204.1333333,310.8958333,-55.3125,24.8125,27.46041667,68.35833333,1013.5625,86.42291667,6.8125,0,447.7708333,7,6,43.58125,0.747916667,361,30,55,10,1017,sole,18,20
2022-07-24,177.1166667,193.2083333,-55.91666667,22.70833333,29.20416667,63.86458333,1013.0625,84.37291667,14.1875,0,496.3541667,6.375,5.375,43.51041667,0.71875,361,29,61,9,1017,sole,14,12
2022-07-25,96.9122449,261.3061224,-55.32653061,21.93877551,27.34897959,58.96530612,1010.532653,188.1795918,21.6122449,0,545.2244898,6.653061224,5.653061224,46.78979592,0.757142857,361,29,58,10,1014,sole,19,16
2022-07-26,132.4458333,234.1458333,-55.20833333,20.54166667,24.78541667,61.57708333,1007.70625,183.6395833,26.6875,0,578.7916667,6.395833333,5.395833333,49.15,0.747916667,361,29,69,12,1011,sole,16,16
2022-07-27,132.7270833,207.8958333,-54.45833333,23.125,24.35833333,64.04166667,1006.291667,183.58125,48.625,0,722.2916667,5.520833333,4.520833333,48.14375,0.727083333,361,28,66,13,1010,sole,17,10
2022-07-28,129.5653061,184.4489796,-54.48979592,21.3877551,23.8122449,63.33061224,1008.522449,176.1081633,21.55102041,0,544.8979592,3.87755102,2.87755102,47.80408163,0.76122449,361,28,62,11,1012,sole,16,10
2022-07-29,149.0541667,200.6666667,-56.25,21.52083333,23.98333333,65.14375,1010.95625,181.125,19.29166667,0,529.5833333,3.791666667,2.791666667,47.42708333,0.735416667,361,28,60,10,1014,sole,14,15
2022-07-30,219.5208333,308.8541667,-56.0625,23.27083333,27.24791667,67.83541667,1010.291667,78.21041667,9.416666667,0,465.0625,3.708333333,2.708333333,43.24375,0.739583333,361,28,64,10,1014,pioggia ,15,12
2022-07-31,153.075,202.6875,-55.79166667,21.54166667,28.91875,59.60208333,1010.160417,91.63958333,17.64583333,0,519.2916667,3.5,2.5,43.81458333,0.716666667,361,28,57,9,1014,sole,9,-999
2022-08-01,97.27142857,238.7959184,-55.71428571,23.26530612,26.94081633,55.27142857,1010.534694,155.6530612,22.87755102,0,553.9387755,3.367346939,2.367346939,47.7877551,0.751020408,361,29,46,10,1014,sole,11,-999
2022-08-02,130.2583333,229.1875,-54.72916667,24.35416667,24.55416667,60.2,1010.429167,155.00625,32.33333333,0,615.4166667,3.583333333,2.583333333,48.32291667,0.741666667,361,29,47,10,1014,sole,13,13
2022-08-03,131.33125,190.0208333,-53.91666667,23.79166667,24.00833333,59.7,1010.875,184.09375,80,0,928.7916667,3.375,2.375,48.40833333,0.725,361,30,44,11,1014,sole,10,9
2022-08-04,160.7285714,216.2244898,-56.08163265,23.71428571,24.53265306,61.2122449,1011.285714,178.2653061,83.04081633,0,948.3469388,4.959183673,3.959183673,48.17959184,0.73877551,361,29,52,9,1015,sole,11,20
2022-08-05,177.3229167,293.6041667,-55.95833333,23.625,25.88958333,62.52916667,1010.847917,177.3666667,28.375,0,589.6458333,3.75,2.75,46.45,0.75,361,28,59,8,1015,sole,12,11
2022-08-06,206.9479167,259.7916667,-56.875,23.20833333,28.11458333,64.74166667,1008.885417,82.89166667,21.89583333,0,546.9583333,3.625,2.625,45.92916667,0.754166667,361,30,62,10,1012,sole,14,11
2022-08-07,192.4839286,163.7857143,-56.76785714,22.46428571,29.88928571,59.16785714,1008.189286,77.95,24.23214286,0,562.5,4.732142857,3.732142857,45.99285714,0.748214286,361,30,55,11,1012,sole,13,13
2022-08-08,91.48163265,248.8367347,-56,23.24489796,27.69387755,54.10612245,1009.722449,125.7061224,46.16326531,0,706.2857143,5.020408163,4.020408163,47.60816327,0.753061224,361,27,53,11,1013,pioggia temporale ,19,15
2022-08-09,114.3041667,213.8958333,-55.875,21.83333333,24.6375,56.3375,1011.9125,125.8770833,100.6875,0,1064.291667,4.375,3.375,46.3625,0.739583333,361,24,62,10,1015,pioggia temporale ,15,12
2022-08-10,114.6729167,188.5208333,-56.54166667,23.4375,24.27083333,56.6375,1012.066667,159.06875,78.45833333,0,918.2708333,4.770833333,3.770833333,47.18125,0.74375,361,26,54,10,1015,sole,15,14
2022-08-11,146.3836735,166.1428571,-56.87755102,22.12244898,23.82653061,58.79591837,1010.634694,144.0081633,65.30612245,0,831.2857143,4.020408163,3.020408163,45.74285714,0.726530612,361,26,59,8,1014,pioggia temporale ,13,9
2022-08-12,151.08125,204.6875,-56.16666667,23.10416667,24.27916667,58.50208333,1009.102083,132.4895833,36.85416667,0,645.0208333,3.75,2.75,45.8875,0.741666667,361,25,61,10,1012,pioggia temporale ,13,9
2022-08-13,233.2770833,286.7708333,-56.52083333,20.39583333,26.24791667,61.22708333,1008.754167,65.57708333,39.29166667,0,661.4583333,3.958333333,2.958333333,43.54791667,0.739583333,361,23,71,8,1012,pioggia temporale ,6,6
2022-08-14,151.0291667,343.0833333,-57.16666667,20.64583333,27.1,55.67291667,1006.883333,86.34583333,95.91666667,0,1032.916667,3.791666667,2.791666667,43.31875,0.735416667,361,24,58,10,1010,sole,8,6
2022-08-15,128.7530612,355.2244898,-56.69387755,21.87755102,27.29387755,55.32040816,1006.195918,80.13673469,29.97959184,0,599.7755102,3.775510204,2.775510204,44.96122449,0.730612245,361,27,55,13,1010,sole,10,8
2022-08-16,180.3958333,355.75,-56.64583333,23.04166667,27.35208333,57.06041667,1006.9625,79.175,42.97916667,0,685.0208333,3.541666667,2.541666667,44.07291667,0.733333333,361,27,61,14,1010,pioggia temporale ,17,8
2022-08-17,190.8125,351.2083333,-56.39583333,24.04166667,27.66041667,61.54375,1008.952083,74.95416667,97.25,0,1041.916667,5.041666667,4.041666667,43.97291667,0.729166667,361,29,63,11,1012,sole,28,11
2022-08-18,139.1729167,347.5416667,-56.5625,22.85416667,27.74583333,58.9625,1006.0875,31.625,76.60416667,0,905.4375,5.833333333,4.833333333,44.05833333,0.73125,361,30,52,21,1009,sole,35,16
2022-08-19,114.8183673,351.755102,-56.18367347,23.3877551,27.56938776,59.6877551,1006.769388,60.07346939,96.53061224,0,1015.489796,3.693877551,2.693877551,44.02040816,0.728571429,361,25,73,15,1010,pioggia temporale ,14,8
2022-08-20,99.39375,352.3541667,-56.16666667,23.8125,27.59791667,59.55,1008.577083,70.99375,144.3958333,0,1330.791667,3.291666667,2.291666667,44.51041667,0.722916667,361,24,70,11,1012,sole,9,8
2022-08-21,82.45625,302.9375,-56.875,19.33333333,28.23333333,58.95,1006.65,71.36875,205.2916667,0,1547.541667,3.958333333,2.958333333,43.375,0.725,361,27,61,10,1010,sole,11,5
2022-08-22,66.93673469,289.7959184,-56.18367347,22.97959184,26.77346939,58.12040816,1004.64898,195.4408163,68.73469388,0,807.6530612,3.489795918,2.489795918,48.47755102,0.728571429,361,26,67,11,1008,pioggia ,9,9
2022-08-23,109.4083333,170.0625,-56.29166667,21.54166667,23.675,59.6,1006.725,159.2895833,43.33333333,0,688.0625,2.833333333,1.833333333,47.36666667,0.71875,361,27,53,10,1010,sole,8,7
2022-08-24,115.5125,190.0625,-56.10416667,20.70833333,23.44375,58.89166667,1009.358333,144.30625,17.85416667,0,520.3125,2.916666667,1.916666667,47.76666667,0.714583333,361,25,56,10,1013,sole,10,7
2022-08-25,128.6265306,189.9183673,-56.20408163,22.3877551,23.86326531,58.99591837,1009.008163,117.1285714,17.24489796,0,516.6326531,3.163265306,2.163265306,47.10816327,0.736734694,361,26,60,8,1012,sole,12,10
2022-08-26,176.8875,219.3125,-53.33333333,23.0625,24.50833333,61.98125,1007.154167,137.3875,19.08333333,0,528.7708333,5.041666667,4.041666667,47.96041667,0.7375,361,27,57,9,1010,pioggia temporale ,14,8
2022-08-27,233.6875,332.0625,-55.8125,23.41666667,26.73333333,67.39166667,1007.78125,68.15208333,62.14583333,0,811.1041667,3.875,2.875,43.14166667,0.71875,361,26,68,10,1011,sole,12,8
2022-08-28,195.8979167,318.2083333,-55.39583333,22.625,27.76875,61.11458333,1010.63125,71.09375,76.16666667,0,903.2291667,2.833333333,1.833333333,43.26041667,0.733333333,361,25,64,9,1014,pioggia temporale ,10,12
2022-08-29,82.60816327,255.7959184,-54.2244898,22,25.79387755,59.38163265,1012.902041,110.3489796,52.42857143,0,747.0408163,2.979591837,1.979591837,47.33877551,0.742857143,361,25,65,11,1016,sole,14,14
2022-08-30,148.6854167,219.4791667,-54.97916667,22.64583333,24.61458333,62.63333333,1013.26875,151.1479167,74.125,0,889.7916667,4.479166667,3.479166667,48.54166667,0.735416667,361,27,64,10,1017,sole,15,15
2022-08-31,156.12,252.4,-56.26,22.42,25.178,61.764,1010.832,112.948,109.6,0,1122.1,4,3,46.582,0.758,361,26,68,11,1014,sole,14,9
2022-09-01,109.9090909,186.2727273,-57.81818182,21.09090909,23.87454545,62.46181818,1008.170909,109.82,43.16363636,0,686.7818182,3.490909091,2.490909091,46.85272727,0.730909091,361,23,73,12,1011,pioggia temporale ,8,5
2022-09-02,147.35,206.5833333,-57.0625,21.8125,24.21875,59.75208333,1010.104167,158.44375,13.8125,0,493.7083333,3,2,47.92916667,0.739583333,361,24,63,10,1013,sole,11,6
2022-09-03,228.9916667,258.8125,-56.79166667,20.85416667,25.72291667,65.21875,1012.175,45.00625,46.22916667,0,707.1666667,3.708333333,2.708333333,42.49791667,0.741666667,361,24,64,11,1015,sole,13,9
2022-09-04,217.20625,325.375,-55.77083333,19.60416667,26.41458333,66.37083333,1014.6625,47.81666667,74.54166667,0,892.4375,4.125,3.125,41.9625,0.735416667,361,24,72,8,1018,pioggia temporale ,16,11
2022-09-05,126.8571429,295.1428571,-56.28571429,20.14285714,25.81020408,60.88163265,1017.444898,120.1081633,38.97959184,0,659.2653061,3.93877551,2.93877551,48.54693878,0.753061224,361,25,68,7,1021,sole,19,13
2022-09-06,128.2208333,222.0833333,-54.16666667,20.22916667,24.42708333,61.13125,1015.7375,155.51875,13.3125,0,490.8333333,4.25,3.25,49.7875,0.75625,361,26,60,8,1019,sole,-999,12
2022-09-07,131.0763158,231.4736842,-55.86842105,19.65789474,24.48421053,65.12368421,1013.331579,217.85,53.65789474,0,755.5789474,5.315789474,4.315789474,50.03684211,0.752631579,361,27,62,11,1017,sole,-999,8
2022-09-08,127.3,229.3333333,-55.2,23.46666667,24.26666667,69.27333333,1010.333333,0.106666667,90.53333333,0,997.2666667,6.333333333,5.333333333,42.86666667,0.76,361,26,74,18,1014,pioggia temporale ,23,10
2022-09-09,130.6428571,213.4489796,-56.44897959,21.73469388,24.15102041,65.05102041,1010.310204,123.8979592,170.0612245,0,1445.102041,4.428571429,3.428571429,47,0.736734694,361,27,66,14,1014,pioggia temporale ,16,12
2022-09-10,171.9208333,302.5833333,-58,20.60416667,26.09583333,64.8875,1011.260417,68.16041667,89.33333333,0,990.2708333,3.291666667,2.291666667,43.46875,0.74375,361,25,65,13,1015,sole,15,7
2022-09-11,117.0770833,349.75,-58.79166667,19.6875,26.95,59.77916667,1010.51875,71.24375,148.75,0,1375.25,2.833333333,1.833333333,43.28958333,0.733333333,361,25,57,12,1014,sole,10,6
2022-09-12,106.255102,272.4285714,-57.3877551,22.12244898,25.68979592,58.30612245,1011.410204,116.0326531,132.7346939,0,1265.122449,2.755102041,1.755102041,48.44489796,0.755102041,361,24,62,9,1015,sole,14,13
2022-09-13,117.26875,200.8958333,-56.52083333,23.625,23.99791667,58.43958333,1011.585417,179.5875,83.22916667,0,949.5625,3.416666667,2.416666667,48.72291667,0.75625,361,25,51,8,1015,sole,14,10
2022-09-14,164.2770833,206.4791667,-55.64583333,22,24.33333333,61.75416667,1011.860417,121.9479167,64.20833333,0,824.9375,3.583333333,2.583333333,47.74791667,0.7625,361,25,49,14,1015,sole,15,8
2022-09-15,181.4020833,233.5833333,-54.20833333,23.6875,25.1625,66.08125,1009.097917,104.65,93.64583333,0,1018.3125,3.958333333,2.958333333,47.76041667,0.75,361,25,70,23,1012,pioggia temporale ,16,8
2022-09-16,135.2755102,208.9387755,-54.02040816,24.87755102,24.21428571,67.40612245,1005.008163,118.277551,125.4285714,0,1218.632653,5,4,47.66734694,0.753061224,361,26,67,17,1009,pioggia temporale ,12,6
2022-09-17,111.7770833,265.4583333,-55.6875,23.16666667,25.84583333,61.20833333,1001.53125,49.23333333,164.25,0,1397.4375,3.625,2.625,43.86666667,0.747916667,361,22,56,21,1005,sole,13,5
2022-09-18,37.95208333,247.5625,-58.35416667,21.29166667,25.68541667,45.84791667,1011.0625,66.23541667,176.3958333,0,1436.9375,1.833333333,0.833333333,44.20208333,0.741666667,361,17,43,12,1014,sole,6,5
2022-09-19,52.53157895,229.3157895,-58.31578947,23.21052632,25.14736842,45.56842105,1011.131579,33.16842105,80.52631579,0,931.4736842,2.842105263,1.842105263,43.52105263,0.726315789,361,21,57,11,1013,sole,14,7
2020-06-17,25,166.3333333,-50.66666667,6.333333333,27.43333333,54.23333333,1009.5,198,0,0,133.3333333,4.666666667,3.666666667,53.3,0.8,551,21,74,13,1012,sole,25,10
2020-06-22,25.00526316,157.1578947,-68.31578947,6.894736842,26.51578947,45.47894737,1011.884211,8.957894737,0.263157895,0,402.1052632,3,2,40.88947368,0.8,551,24,54,11,1014,sole,10,6
2020-06-23,111.8878049,152.7073171,-68.29268293,6.463414634,26.62195122,45.00731707,1013.570732,1.348780488,11.41463415,0,477.804878,3.097560976,2.097560976,38.75365854,0.802439024,551,27,39,14,1016,sole,18,8
2020-06-24,215.7925,156.075,-73.75,5.725,26.9175,43.0075,1015.165,1.4925,0.9,0,407.975,3.3,2.3,39.2325,0.805,551,25,44,10,1018,sole,20,11
2020-06-25,228.3025,148.9,-76.925,6.8,27.1525,43.855,1015.775,1.645,11.2,0,476.25,3.75,2.75,39.6775,0.8025,551,25,50,9,1018,sole,22,15
2020-06-26,122.8682927,145.195122,-77.90243902,6.170731707,27.36585366,46.90243902,1014.992683,5.419512195,4.365853659,0,431.3414634,3.609756098,2.609756098,39.26341463,0.812195122,551,25,48,8,1017,sole,21,12
2020-06-27,29.71702128,145.6595745,-78.0212766,6.978723404,27.77234043,44.12340426,1013.67234,0.255319149,0.787234043,0,407.4893617,4.127659574,3.127659574,38.7787234,0.8,551,26,44,9,1016,sole,21,11
2020-06-28,26.83658537,144.5365854,-72.70731707,6.536585366,28.36829268,43.98780488,1012.84878,0.241463415,2.170731707,0,417.3902439,4.390243902,3.390243902,36.95853659,0.819512195,551,26,45,9,1015,sole,22,11
2020-06-29,27.87804878,152.7317073,-73.02439024,8.658536585,28.94634146,46.58536585,1011.626829,0.219512195,1.829268293,0,414.7073171,5.12195122,4.12195122,38.48780488,0.843902439,551,26,60,10,1014,sole,20,9
2020-06-30,32.815,155.175,-76.125,7.175,29.01,49.0575,1011.3275,1.4725,9.15,0,463.225,3.85,2.85,41.0425,0.8125,551,26,59,12,1014,sole,19,10
2020-07-01,35.3975,154.35,-74.05,7.4,28.93,50.6675,1010.6125,1.4025,10.975,0,475.3,4.05,3.05,39.6625,0.81,551,27,61,8,1013,sole,22,12
2020-07-02,35.76829268,159.1707317,-74.07317073,6.390243902,28.90487805,51.67560976,1008.912195,1.280487805,6.56097561,0,446.0243902,4.634146341,3.634146341,39.1902439,0.812195122,551,27,61,8,1011,sole,23,12
2020-07-03,37.0225,162.45,-71.35,6.7,28.805,53.5,1008.6525,1.3,4.225,0,430.65,4.1,3.1,38.7625,0.8175,551,26,71,9,1011,sole,24,12
2020-07-04,33.06,163.025,-70.475,5.225,28.8425,54.575,1011.1625,0.1925,6.4,0,445.675,4.25,3.25,39.9,0.805,551,24,77,10,1013,pioggia temporale ,24,11
2020-07-05,37.07804878,160.5121951,-73.6097561,5.780487805,28.83658537,48.54146341,1011.285366,0.246341463,2.097560976,0,416.6341463,3.414634146,2.414634146,38.32195122,0.8,551,25,54,10,1013,sole,12,5
2020-07-06,74.59545455,159.1363636,-72.40909091,8.022727273,28.57045455,43.55454545,1006.534091,1.7,15.65909091,0,506.9090909,3.272727273,2.272727273,40.875,0.802272727,551,26,48,10,1009,sole,16,8
2020-07-07,61.11351351,157,-75.27027027,7.648648649,29.2027027,45.37027027,1006.445946,98.15675676,19.48648649,0,531.0540541,6.351351351,5.351351351,46.91891892,0.816216216,551,27,54,9,1009,sole,23,11
2020-07-08,107.6818182,156.4242424,-73.39393939,7.333333333,27.26060606,47.74545455,1012.872727,101.5878788,318.3939394,0,2493.575758,4.606060606,3.606060606,45.7969697,0.827272727,551,25,60,10,1015,sole,23,10
2020-07-09,74.115,153,-71.3,6.625,27.205,48.66,1013.3075,66.915,87.475,0,976.725,4.55,3.55,41.6725,0.805,551,27,54,8,1016,sole,26,13
2020-07-10,130.64,148.025,-74.25,6.1,27.2975,47.9975,1012.3375,47.12,37.025,0,646.4,4.3,3.3,41.2225,0.805,551,27,49,9,1015,sole,27,15
2020-07-11,118.29,146.7,-74.15,5.7,27.965,50.2175,1012.4225,46.5375,52.475,0,747.95,3.5,2.5,39.835,0.8075,551,26,57,8,1015,sole,21,11
2020-07-12,88.05121951,152.2195122,-75.2195122,6.414634146,28.80731707,52.26341463,1012.963415,66.37073171,16.87804878,0,513.6341463,3.804878049,2.804878049,39.43170732,0.802439024,551,26,67,8,1015,sole,19,10
2020-07-13,114.7690476,150.952381,-74,8.619047619,28.17380952,48.42619048,1012.602381,74.39285714,13.21428571,0,489.952381,3.761904762,2.761904762,43.2047619,0.852380952,551,25,56,12,1015,sole,14,3
2020-07-14,81.50869565,148.7391304,-75.52173913,7.260869565,25.94347826,46.9326087,1009.669565,71.64347826,18.10869565,0,521.8478261,4.130434783,3.130434783,44.05434783,0.865217391,551,24,43,11,1012,sole,19,9
2020-07-15,123.4341463,149.1463415,-76.29268293,7.43902439,24.95365854,52.76097561,1011.487805,76.46097561,97.58536585,0,1043.878049,4.585365854,3.585365854,43.97317073,0.841463415,551,24,59,12,1014,sole,21,10
2020-07-16,166.225,153.775,-77.275,6.8,24.47,55.1625,1011.605,70.28,196.2,0,1690.8,4.275,3.275,43.355,0.845,551,24,61,8,1014,sole,20,8
2020-07-17,157.165,149.525,-75.775,7.475,24.445,56.93,1009.26,35.2325,65.2,0,831.25,4.225,3.225,43.9425,0.8575,551,24,61,10,1012,sole,23,11
2020-07-18,152.8219512,154.3902439,-79.90243902,4.658536585,25.88536585,52.61219512,1009.814634,38.69512195,26.07317073,0,574,2.731707317,1.731707317,43.44390244,0.851219512,551,24,54,12,1012,sole,13,4
2020-07-19,146.895,148.2,-77.425,5.825,26.7975,44.89,1012.0475,63.95,4.5,0,432.275,2.2,1.2,43.265,0.8025,551,24,42,11,1014,sole,9,4
2020-07-20,144.6184211,146.7368421,-79.23684211,4.815789474,25.75526316,47.39473684,1014.55,71.37105263,22.68421053,0,552.3421053,3.684210526,2.684210526,43.74210526,0.815789474,551,25,50,10,1017,sole,19,12
2020-07-21,168.9853659,149.7560976,-80.43902439,4.341463415,25.85853659,52.12682927,1016.480488,73.85121951,64.7804878,0,828.6585366,4,3,43.85853659,0.829268293,551,27,54,11,1019,sole,21,13
2020-07-22,119.1829268,152.8292683,-81.56097561,4.536585366,26.53414634,49.07317073,1014.792683,79.75121951,46.29268293,0,707.4146341,7.170731707,6.170731707,43.73902439,0.829268293,551,28,47,10,1017,sole,27,13
2020-07-23,74.57234043,149.8297872,-81.95744681,3.723404255,25.77659574,51.22765957,1010.776596,75.29148936,16.08510638,0,509.0212766,4.872340426,3.872340426,42.92340426,0.838297872,551,27,50,9,1013,sole,22,13
2020-07-24,80.8097561,146.4146341,-72.34146341,7.902439024,25.23170732,57.30487805,1008.412195,90.66829268,28.34146341,0,589.2926829,5,4,43.72926829,0.83902439,551,26,61,12,1011,sole,17,8
