date,iaq,electrosmog_lf,wifi_level,wifi_n,temperature,humidity,air_pressure,ambient_light,tvoc,co2,co2e,pm10,pm25,sound,electrosmog_hf,device_id,ext_temperature,ext_humidity,ext_wind,ext_pressure,ext_weather
2020-10-25,177.5072848,203.0066225,-52.89735099,17.33112583,21.87218543,56.46490066,1015.375828,7.860596026,163.4370861,421.7582781,1327.417219,6.195364238,5.195364238,61.96324503,0.821192053,429,15,85,6,1017,sole
2020-10-26,130.4434483,198.6172414,-52.79310345,16.97241379,21.76758621,56.20689655,1010.844483,8.542068966,41.2862069,421.9551724,668.7655172,6.924137931,5.924137931,62.73655172,0.818965517,429,17,80,20,1012,pioggia 
2020-10-27,135.4753472,204.6076389,-52.83680556,17.59375,21.89652778,57.11354167,1009.092014,8.570486111,86.58333333,422.4756944,763.6944444,5.826388889,4.826388889,62.67222222,0.819444444,429,15,73,10,1011,pioggia 
2020-10-28,105.9512195,195.1317073,-54.6,16.65365854,21.59365854,50.29512195,1015.782927,12.01268293,386.2585366,423.5463415,1727.15122,5.629268293,4.629268293,62.9902439,0.823902439,429,13,73,10,1016,sole
2020-10-29,104.6438247,192.5298805,-55.05179283,18.05976096,21.27689243,48.32430279,1018.388048,10.18247012,132.689243,435.4342629,851.9482072,6.402390438,5.402390438,62.58087649,0.817131474,429,13,78,7,1020,sole
2020-10-30,160.6334545,192.0327273,-55.70545455,16.58181818,21.34836364,51.556,1021.562909,9.877818182,340.0581818,465.4945455,1624.450909,7.305454545,6.305454545,62.31563636,0.821454545,429,14,80,6,1023,sole
2020-10-31,133.2781818,193.3272727,-55.72727273,16.19393939,21.48181818,52.55333333,1022.368485,9.570909091,208.9030303,450.0848485,1107.684848,8.442424242,7.442424242,62.40606061,0.816969697,429,14,83,5,1024,sole
2020-11-01,170.1160338,194.2911392,-55.67510549,14.72151899,21.46371308,53.67594937,1021.670464,5.437130802,179.8438819,429.9156118,1343.814346,8.523206751,7.523206751,60.992827,0.82278481,429,15,81,7,1023,sole
2020-11-02,111.3533333,196.9333333,-55.44,15.86,21.52466667,54.69,1022.355333,10.31266667,140.1066667,462.9666667,1029.66,12.07333333,11.07333333,60.908,0.824666667,429,15,79,5,1024,sole
2020-11-07,63.60412371,203.1340206,-54.83505155,16.59793814,22.17835052,51.22268041,1026.312371,11.86185567,27.49484536,422.3814433,584.1546392,9.18556701,8.18556701,62.64020619,0.825773196,429,14,83,6,1028,sole
2020-11-08,143.1988889,202.2222222,-54.64444444,15.66666667,22.02666667,51.08777778,1024.103333,11,231.9555556,433.7222222,1370.122222,11.52222222,10.52222222,63.34555556,0.825555556,429,13,85,6,1026,sole
2020-11-09,69.81067961,199.368932,-53.69902913,17.90291262,21.77572816,50.06893204,1021.447573,15.93592233,83.85436893,449.776699,954.0485437,10.70873786,9.708737864,63.68932039,0.825242718,429,14,78,5,1023,sole
2020-11-11,116.8147059,198.2647059,-55.11764706,17.39215686,21.79705882,50.96568627,1022.188235,6.531372549,30.94117647,438.4607843,606.5882353,9.833333333,8.833333333,63.14117647,0.829411765,429,14,83,5,1024,sole
2020-11-12,158.7905325,196.0473373,-54.82248521,18.9704142,21.67751479,52.02071006,1022.622485,8.973372781,96.32544379,452.7751479,1035.692308,11.9112426,10.9112426,62.9408284,0.824852071,429,14,83,6,1024,sole
2020-11-13,112.7877193,198.3684211,-56.05263158,22.24561404,21.73508772,53.03684211,1021.847368,12.62280702,116.3157895,439.6315789,1154.877193,10.28070175,9.280701754,64.08070175,0.824561404,429,15,82,7,1024,sole
2020-11-16,56.38125,202.4791667,-53.5625,19.32638889,21.91736111,60.24652778,1013.678472,5.020833333,12.90277778,410.6388889,487.8888889,9.409722222,8.409722222,62.49097222,0.81875,429,17,86,15,1017,pioggia 
2020-11-17,137.3710345,199.6655172,-53.30689655,18.88965517,21.73827586,56.17655172,1016.984138,8.452413793,84.65862069,409.0482759,958.6862069,5.551724138,4.551724138,62.54586207,0.818275862,429,14,77,15,1018,sole
2020-11-18,153.6686207,195.5896552,-54.2,19.84482759,21.54586207,50.93310345,1023.912759,9.016551724,46.86551724,426.9310345,711.1448276,5.406896552,4.406896552,62.76862069,0.817586207,429,14,74,8,1026,sole
2020-11-19,159.9841379,195.6724138,-51.99310345,18.43448276,21.41758621,51.61758621,1020.975172,9.005517241,138.6965517,463.9724138,1223.206897,8.503448276,7.503448276,62.0437931,0.818275862,429,13,84,6,1023,sole
2020-11-20,101.9979381,195.6701031,-48.63917526,17.64604811,21.40584192,52.25773196,1010.493471,6.474914089,58.31271478,429.2646048,786.0859107,8.329896907,7.329896907,61.72405498,0.817525773,429,14,75,16,1012,pioggia 
2020-11-21,59.83172414,194.9275862,-48.12068966,16.77931034,21.01172414,42.00275862,1018.080345,9.067931034,17.02758621,393.6586207,515.0172414,4.937931034,3.937931034,61.02724138,0.82,429,12,43,19,1019,sole
2020-11-22,74,183.362069,-50.91724138,16.62758621,20.17103448,33.45965517,1023.863793,8.957931034,20.54137931,404.8310345,537.9310345,5.427586207,4.427586207,60.06310345,0.816896552,429,9,47,12,1025,sole
2020-11-23,142.6889655,181.6103448,-52.57586207,16.33103448,19.9237931,36.01275862,1023.993103,8.956551724,55.54827586,456.6862069,757.1551724,7.724137931,6.724137931,60.34034483,0.82,429,9,70,8,1025,sole
2020-11-24,151.6257732,183.2199313,-53.0790378,16.24742268,19.9185567,40.94054983,1021.314089,8.373883162,151.9725086,482.3917526,1296.250859,10.80756014,9.807560137,60.64261168,0.815120275,429,10,80,7,1022,sole
2020-11-25,133.0138408,183.7404844,-52.73356401,18.62283737,19.88442907,43.92733564,1020.734602,6.921107266,56.18685121,493.0865052,750.4636678,11.39792388,10.39792388,60.9716263,0.816955017,429,11,81,5,1022,sole
2020-11-26,127.4903448,185.8068966,-53.01724138,19.4,19.81896552,45.13344828,1021.086552,6.997931034,109.4068966,500.237931,1075.282759,12.0137931,11.0137931,60.78793103,0.816896552,429,10,80,6,1023,sole
2020-11-27,141.23,186.5586207,-53.03448276,19.64482759,19.81655172,46.26517241,1018.682759,6.851034483,69.71724138,496.8586207,860.7689655,12.64137931,11.64137931,61.30586207,0.816551724,429,12,79,7,1020,sole
2020-11-28,137.7373702,192.1764706,-53.10034602,18.47750865,20.01418685,47.63979239,1012.002422,6.204844291,81.37370242,474.5951557,937.5224913,11.76470588,10.76470588,62.29584775,0.816608997,429,14,64,11,1013,pioggia 
2020-11-29,108.7510345,194.2689655,-53.35172414,17.4862069,20.05551724,46.87413793,1008.710345,5.870344828,24.20689655,434.0413793,562.2827586,9.075862069,8.075862069,62.15586207,0.815172414,429,12,78,10,1010,pioggia 
2020-11-30,120.14,190.0517241,-53.07586207,19.68275862,20.02862069,46.92931034,1016.366897,7.087586207,33.27241379,442.9137931,621.8413793,6.362068966,5.362068966,61.74827586,0.819310345,429,11,80,7,1018,sole
2020-12-01,108.1027682,192.7439446,-55.80968858,20.10726644,20.34429066,46.54429066,1012.158824,8.865397924,65.96193772,488.9723183,826.2595156,9.017301038,8.017301038,61.63737024,0.81799308,429,10,86,12,1014,pioggia 
2020-12-02,136.1782759,188.5103448,-56.62413793,20.66896552,19.71793103,50.16724138,1005.857241,5.106896552,98.5,420.0482759,887.5793103,6.262068966,5.262068966,62.02275862,0.81862069,429,10,86,11,1007,pioggia 
2020-12-03,142.9110345,181.9068966,-56.08965517,19.83103448,19.18517241,49.29275862,1004.060345,6.67137931,178.3827586,432.3862069,1392.051724,6.375862069,5.375862069,62.16724138,0.818275862,429,9,87,5,1005,pioggia 
2020-12-04,117.8114187,179.467128,-54.75432526,21.06228374,18.78200692,49.27543253,1001.72699,7.688235294,198.4809689,444.5640138,1094.878893,8.875432526,7.875432526,62.23114187,0.81349481,429,10,77,18,1003,pioggia 
2020-12-05,39.94862069,183.1758621,-55.0862069,19.6,19.20310345,53.94103448,1000.052414,7.625517241,6.472413793,405.6758621,445.9068966,6.010344828,5.010344828,62.97827586,0.813793103,429,16,71,33,1001,pioggia 
2020-12-06,207.2249135,184.9688581,-55.37716263,17.55363322,19.46366782,54.84394464,997.8093426,5.742906574,151.5467128,415.7716263,1226.612457,5.093425606,4.093425606,62.37404844,0.815570934,429,10,91,10,999,pioggia temporale 
2020-12-07,119.6393103,181.8068966,-54.35517241,19.52413793,19.05931034,51.90758621,1004.886552,7.196551724,178.6551724,432.0862069,1104.627586,6.803448276,5.803448276,61.77034483,0.816551724,429,11,75,14,1006,pioggia 
2020-12-08,129.09,178.7758621,-54.2862069,21.02068966,18.79275862,53.49827586,998.6662069,3.454137931,46.77241379,415.662069,710.062069,5.944827586,4.944827586,62.18137931,0.816551724,429,12,87,19,1000,pioggia temporale 
2020-12-09,153.7072414,178.7758621,-54.64137931,18.73103448,18.74758621,55.00586207,999.8237931,7.095172414,162.9517241,453.3034483,1361.289655,6.155172414,5.155172414,61.97137931,0.816206897,429,10,85,10,1001,pioggia 
2020-12-10,118.8242215,178.6885813,-54.19723183,20.22491349,18.6899654,53.20968858,1003.06955,8.166435986,60.52595156,445.2975779,800.733564,6.685121107,5.685121107,61.6532872,0.820761246,429,9,80,11,1004,pioggia 
2020-12-11,184.084375,176.01875,-54.66875,18.475,18.564375,51.883125,1003.25625,11.550625,174.08125,450.25,1382.73125,8.31875,7.31875,62.099375,0.815,429,9,83,6,1003,pioggia 
2020-12-12,190.20625,175.375,-54.75,15.875,18.3,48.825,998.53125,4.91875,237.125,430.75,1589.9375,10.75,9.75,63.275,0.81875,429,8,80,7,999,pioggia 
2020-12-13,59.37379032,176.7298387,-55.07258065,16.12096774,17.90806452,46.54354839,1005.693952,9.19516129,20.47177419,414.3145161,537.9959677,8.217741935,7.217741935,62.35645161,0.816129032,429,7,76,12,1006,sole
2020-12-14,85.03700306,176.1437309,-55.32721713,20.13455657,17.7351682,45.16299694,1013.890826,8.431804281,21.46788991,452.8990826,544.2691131,7.608562691,6.608562691,61.34525994,0.816513761,429,8,67,9,1015,sole
2020-12-15,184.0907407,175.1111111,-55.5,18.88888889,17.69444444,44.54814815,1017.027778,5.02962963,114.8888889,471.0740741,1157.851852,10.40740741,9.407407407,61.08148148,0.807407407,429,7,76,5,1019,sole
2020-12-16,174.6541667,178.4166667,-56.45833333,19.04166667,17.29166667,45.36666667,1021.704167,13.6625,141.1666667,476.7916667,1325.291667,15.66666667,14.66666667,61.52083333,0.829166667,429,8,78,6,1022,sole
2020-12-17,139.6214286,180.3492063,-58.06349206,19.88095238,17.60396825,47.1015873,1023.718254,13.04444444,54.57936508,504.5714286,761.7222222,13.01587302,12.01587302,60.93571429,0.818253968,429,8,80,5,1025,sole
2020-12-18,117.564375,180.83125,-56.775,20.64375,17.751875,47.830625,1024.2225,8.176875,26.8375,510.28125,579.3375,13.575,12.575,61.09875,0.816875,429,8,84,5,1026,sole
2020-12-19,69.63944444,180.6277778,-56.10555556,19.25555556,17.535,47.35555556,1023.975556,9.320555556,24.64444444,472.9055556,564.9833333,15.75,14.75,61.32333333,0.814444444,429,8,81,5,1025,nebbia 
2020-12-20,175.6388889,180.2222222,-55.55555556,18.38888889,17.53888889,47.16666667,1022.477778,4.844444444,47.88888889,495.3333333,717.7777778,12.33333333,11.33333333,61.35555556,0.788888889,429,8,80,6,1023,nebbia 
2020-12-21,156.7554113,180.5800866,-54.7965368,19.41558442,17.56709957,47.75324675,1024.016883,6.778787879,68.90909091,488.7229437,844.9437229,15.26406926,14.26406926,61.37619048,0.811255411,429,8,79,6,1025,sole
2020-12-22,141.1977273,178,-54.20454545,19.88636364,17.93863636,48.58409091,1024.563636,11.27954545,71.63636364,502.6590909,815.1590909,15.88636364,14.88636364,62.22272727,0.806818182,429,9,86,5,1026,sole
2020-12-23,112.5833333,188.6666667,-53.5,16.5,18.55,52.46666667,1023.283333,4.866666667,6,463.1666667,442.5,13.33333333,12.33333333,61.83333333,0.85,429,11,86,5,1026,sole
2020-12-24,36.60666667,182.1375,-57.775,17.29583333,18.83125,54.8675,1017.21875,7.849583333,6.429166667,440.6708333,444.7208333,10.74583333,9.745833333,62.38916667,0.813333333,429,14,82,12,1019,sole
2020-12-25,49.23220339,185.0169492,-59.28813559,15.38983051,19.12542373,55.19491525,1011.581356,2.506779661,11.6779661,398.6271186,480.1694915,6.915254237,5.915254237,62.88135593,0.823728814,429,12,77,15,1012,pioggia 
2020-12-26,210.791358,181.7160494,-57.90123457,17.01234568,18.65925926,50.37901235,1008.37284,3.580246914,203.2962963,404.8024691,1307.382716,5.567901235,4.567901235,62.31111111,0.808641975,429,7,86,10,1009,pioggia 
2020-12-28,58.56875,178.125,-56.90625,19.71875,17.99375,51.575,991.134375,5.71875,13.9375,406.6875,494.21875,7.15625,6.15625,64.371875,0.796875,429,10,73,27,997,pioggia 
2020-12-31,127.975,178.4047619,-57.23809524,20.38095238,17.8047619,48.95357143,1010.254762,17.47380952,93.44047619,441.6309524,978.8452381,6.583333333,5.583333333,62.99047619,0.807142857,429,7,82,6,1011,pioggia 
2021-01-01,147.5444444,181.3055556,-57.86111111,19.41666667,17.07222222,45.96944444,1009.813889,4.066666667,116.4166667,453.6111111,1167.666667,28.16666667,26.44444444,63.86944444,0.808333333,429,9,77,19,1010,pioggia 
2021-01-02,43.55138889,180.2361111,-57.63888889,19.54166667,17.30277778,52.91666667,1003.4625,7.056944444,5.444444444,410.5555556,439.8055556,5.388888889,4.388888889,64.0875,0.8125,429,10,79,22,1005,pioggia temporale 
2021-01-03,184.9991342,179.3852814,-53.75757576,16.78354978,16.995671,51.14718615,1008.735065,6.115584416,157.4242424,423.8701299,1360.095238,5.480519481,4.480519481,62.78744589,0.808225108,429,7,86,13,1009,pioggia temporale 
2021-01-04,146.9318339,179.7231834,-55.60207612,15.95847751,16.87543253,51.27785467,1009.057439,8.994117647,91.40484429,461.4290657,991.9480969,5.591695502,4.591695502,63.12041522,0.806920415,429,7,82,10,1010,pioggia temporale 
2021-01-05,147.692069,179.1172414,-54.93448276,17.50689655,17.03206897,51.77896552,1007.121724,6.296206897,33.36551724,468.2103448,622.0103448,6.05862069,5.05862069,63.69655172,0.809310345,429,8,82,16,1008,pioggia temporale 
2021-01-06,126.714433,180.8453608,-55.16494845,17.26116838,16.42164948,50.11786942,1011.120962,6.248109966,71.02749141,440.2611684,869.4329897,6.934707904,5.934707904,63.30824742,0.803436426,429,8,70,10,1012,sole
2021-01-07,195.0510345,181.1896552,-54.9137931,17.71034483,16.24172414,49.35310345,1011.355172,7.155862069,110.3103448,478.737931,1127.37931,9.662068966,8.662068966,63.53827586,0.804137931,429,5,80,7,1013,pioggia 
2021-01-08,136.2186851,181.6678201,-54.26643599,16.85121107,16.55397924,48.37266436,1007.889965,7.833217993,51,469.0553633,737.9619377,8.470588235,7.470588235,64.10207612,0.805536332,429,6,84,10,1009,sole
2021-01-09,113.1589655,181.2482759,-54.90344828,15.31724138,16.5337931,46.80827586,1008.979655,6.5,20.89655172,430.2827586,540.7413793,7.389655172,6.389655172,63.77793103,0.805517241,429,6,86,14,1010,pioggia 
2021-01-10,157.7458621,182.6965517,-54.23103448,12.85172414,16.37862069,47.70103448,1006.847931,6.131724138,30.8137931,410.5689655,605.7551724,5.748275862,4.748275862,63.5762069,0.804827586,429,7,88,16,1008,pioggia 
2021-01-11,127.1110345,181.2448276,-56.35172414,15.43448276,16.11965517,46.93034483,1011.044138,8.347586207,23.8862069,440.8241379,560.0793103,6.406896552,5.406896552,63.45896552,0.806206897,429,5,82,11,1012,pioggia 
2021-01-12,154.4859327,184.1131498,-56.63608563,17.34556575,16.16544343,45.24831804,1012.58104,11.47859327,95.27217125,467.883792,1028.489297,7.960244648,6.960244648,63.19847095,0.806116208,429,5,83,7,1014,sole
2021-01-13,113.062069,182.162069,-54.02758621,17.98965517,16.07275862,45.31172414,1013.215862,10.50517241,50.15172414,487.2034483,732.2758621,11.17931034,10.17931034,63.43724138,0.806896552,429,5,78,8,1014,sole
2021-01-14,158.8627586,183.8758621,-53.65517241,16.16551724,16.42896552,48.09275862,1009.443103,9.781034483,81.5,519.9586207,938.4206897,10.79310345,9.793103448,64.00413793,0.809655172,429,,,,,sole
2021-01-15,102.1763473,181.7694611,-53.82634731,16.77844311,16.97005988,47.84700599,1009.061078,8.051497006,79.11077844,461.002994,911.8712575,9.233532934,8.233532934,63.89550898,0.811976048,429,8,62,10,1010,sole
2021-01-16,66.85536332,184.467128,-54.00346021,17.38062284,16.68408304,39.80657439,1015.195848,10.87508651,15.47058824,409.1245675,504.7370242,5.771626298,4.771626298,63.20415225,0.80449827,429,4,56,12,1016,sole
2021-01-17,79.04137931,180.7689655,-53.18275862,15.88275862,15.84517241,36.39758621,1013.841379,6.844482759,26.48275862,418.2344828,576.6931034,8.803448276,7.803448276,62.95655172,0.799310345,429,2,76,9,1015,pioggia 
2021-01-18,132.8565517,179.7586207,-52.68275862,18.56206897,15.47758621,39.70931034,1020.186552,10.64482759,25.62413793,470.5689655,571.8931034,9.789655172,8.789655172,62.22137931,0.803103448,429,5,68,10,1021,sole
2021-01-19,111.8751724,181.0758621,-52.4862069,19.73793103,15.71172414,40.64448276,1024.508276,10.05965517,57.1862069,499.7137931,778.4586207,11.74137931,10.74137931,63.68551724,0.805862069,429,6,71,8,1026,sole
2021-01-20,149.7266436,182.3114187,-52.48096886,21.35640138,16.29480969,45.1532872,1021.539792,8.993425606,96.04844291,505.0968858,1022.391003,8.961937716,7.961937716,65.57197232,0.806228374,429,10,74,16,1023,pioggia 
2021-01-21,47.3262069,183.1413793,-53.03448276,21.08965517,17.22689655,52.58482759,1015.53069,8.108965517,10.17241379,451.1689655,469.6862069,7.189655172,6.189655172,65.58517241,0.810344828,429,13,78,24,1017,sole
2021-01-22,91.22680412,183.0446735,-52.83505155,18.01718213,18.20068729,57.79278351,1007.65567,7.014776632,16.93127148,454.1958763,514.6116838,7.649484536,6.649484536,65,0.809621993,429,13,85,25,1009,pioggia temporale 
2021-01-23,157.016955,184.0865052,-52.59861592,17.66089965,18.49584775,53.42525952,1000.746713,10.07024221,37.32179931,428.7370242,648.8546713,5.944636678,4.944636678,65.42491349,0.81384083,429,11,68,21,1002,pioggia temporale 
2021-01-24,151.0744828,180.9241379,-52.60689655,15.51724138,18.44034483,50.34068966,997.7606897,6.657586207,95.66206897,419.7103448,921.5448276,5.279310345,4.279310345,65.37793103,0.811034483,429,10,80,16,999,pioggia 
2021-01-25,169.8775862,180.2137931,-53.77931034,17.42413793,18.19586207,49.76413793,1002.884828,7.020689655,174.3758621,452.6137931,1149.462069,5.803448276,4.803448276,64.50965517,0.812413793,429,9,76,15,1004,pioggia 
2021-01-26,184.9902128,180.6978723,-54.9787234,18.70212766,17.92382979,44.62723404,1010.893191,11.93617021,198.9106383,424.5531915,1494.408511,5.689361702,4.689361702,65.64,0.805531915,429,6,62,11,1012,sole
2021-01-27,178.60875,182.50625,-57.625,17.8875,17.41875,38.65625,1014.94375,7.336875,146.2875,462.44375,1179.85,8.20625,7.20625,65.939375,0.80625,429,4,66,5,1016,sole
2021-01-28,153.2681818,186.25,-57.18181818,15.27272727,16.91363636,38.21363636,1015.761364,19.93636364,156.5681818,470.9318182,1349.681818,11.79545455,10.79545455,66.15227273,0.811363636,429,6,61,6,1015,sole
2021-01-29,141.8666667,182.3888889,-54.33333333,20.44444444,17.41111111,41.55555556,1008.205556,9.322222222,78.88888889,474.6666667,921.5555556,9.055555556,8.055555556,66.47777778,0.788888889,429,11,81,11,1009,pioggia 
2021-02-01,48.665625,184,-58.09375,14.75,18.709375,51.828125,997.540625,16.56875,27.84375,470.375,585.9375,6.875,5.875,66.415625,0.8,429,10,82,8,999,pioggia 
2021-02-02,167.71,192.4,-55.1,19.2,19.3,52.09,1014.96,5.46,133.6,489.8,1280.2,8.2,7.2,65.08,0.8,429,11,80,6,1010,sole
2021-02-03,92.44299065,188.2897196,-53.14018692,18.8364486,19.36682243,52.18224299,1016.015888,8.797663551,108.9813084,494.9906542,994.2009346,8.817757009,7.817757009,65.11214953,0.814018692,429,12,79,12,1017,sole
2021-02-04,90.72344828,190.6724138,-54.02758621,16.85517241,19.62827586,53.46827586,1016.561034,9.597586207,31.00344828,467.0793103,606.7931034,6.7,5.7,65.02827586,0.813103448,429,13,79,12,1018,sole
2021-02-05,145.4704969,193.4937888,-56.14906832,14.8447205,19.79689441,52.60621118,1015.031677,13.2378882,192.2360248,499.3416149,1272.92236,9.757763975,8.757763975,64.95403727,0.818012422,429,13,75,8,1016,sole
2021-02-06,135.6741379,192.6034483,-56.9,13.51034483,19.90931034,49.82,1010.327586,11.1662069,174.4758621,464.8068966,1133.158621,9.951724138,8.951724138,65.35965517,0.816896552,429,15,57,14,1012,sole
2021-02-07,100.3413793,195.062069,-55.64482759,14.67931034,20.35724138,46.45172414,999.8931034,5.47862069,35.96551724,424.3068966,639.1275862,6.444827586,5.444827586,65.32586207,0.814482759,429,15,67,25,1001,pioggia 
2021-02-08,126.3251724,195.4931034,-54.57241379,18.13793103,20.31689655,49.96655172,998.7268966,8.892758621,84.22758621,438.0655172,956.3448276,6.45862069,5.45862069,64.49862069,0.815517241,429,11,78,14,1000,pioggia 
2021-02-09,132.6234483,196.5517241,-55.3137931,18.74137931,20.23931034,50.77,1002.651379,9.642413793,35.39310345,436.3448276,635.162069,5.75862069,4.75862069,64.73551724,0.816896552,429,13,79,16,1004,pioggia 
2021-02-10,103.6165517,198.2034483,-55.67586207,19.33448276,20.21896552,53.79689655,1002.205172,7.324137931,31.64137931,461.9931034,610.9310345,6.548275862,5.548275862,63.41206897,0.813448276,429,13,84,18,1004,pioggia 
2021-02-11,149.6389655,195.9137931,-55.93793103,19.68275862,19.95689655,52.15517241,1008.99069,12.84827586,246.8448276,493.862069,1418.637931,7.865517241,6.865517241,64.53689655,0.818275862,429,10,81,6,1010,nebbia 
2021-02-12,126.3572414,189.7344828,-56.81034483,22.34827586,19.72793103,48.93931034,1015.691034,9.066551724,95.77931034,452.9517241,993.9862069,8.203448276,7.203448276,64.50413793,0.815172414,429,10,77,12,1017,pioggia 
2021-02-13,113.9404844,185.3010381,-56.39792388,21.28719723,19.24117647,44.59861592,1015.13391,8.222145329,49.74740484,417.3217993,730.1418685,6.069204152,5.069204152,64.94532872,0.814878893,429,6,72,18,1016,pioggia 
2021-02-14,68.46310345,179.6862069,-55.69310345,20.5137931,17.01862069,30.60103448,1027.766897,12.77310345,22.48275862,382.6275862,551.2,5.613793103,4.613793103,64.94241379,0.811724138,429,2,41,21,1028,sole
2021-02-15,167.2237931,179.1310345,-54.12758621,22.81724138,16.2537931,29.83413793,1034.15931,12.8537931,107.2724138,433.062069,1102.627586,5.765517241,4.765517241,64.35482759,0.803793103,429,4,44,8,1035,sole
2021-02-16,138.1765517,181.8689655,-54.33793103,23.40344828,16.31586207,31.53655172,1028.27069,10.15793103,83.56206897,464.3965517,914.9413793,9.231034483,8.231034483,65.09172414,0.804827586,429,5,59,6,1029,sole
2021-02-17,151.0455172,183.9551724,-54.84827586,24.41724138,17.08586207,38.70965517,1022.274483,8.698965517,24.97241379,474.2655172,566.9,10.21724138,9.217241379,65.54275862,0.811034483,429,9,72,5,1023,pioggia 
2021-02-18,129.3789655,169.2,-55.7862069,22.12413793,17.82551724,43.15241379,1022.525862,12.43655172,22.90344828,475.6551724,553.1310345,8.955172414,7.955172414,65.51275862,0.81137931,429,10,71,6,1024,sole
2021-02-19,141.9178082,154.4246575,-55.84246575,23.13356164,18.25034247,45.04726027,1024.403767,10.77979452,156.609589,499.4965753,1152.982877,12.47260274,11.47260274,65.19794521,0.810616438,429,9,73,8,1026,sole
2021-02-20,151.2696552,156.7482759,-56.42413793,23.1862069,18.77275862,46.33413793,1024.320345,11.97758621,89.74827586,465.4137931,981.9758621,9.94137931,8.94137931,65.14172414,0.817931034,429,12,70,7,1026,sole
2021-02-21,142.5086505,158.5743945,-56.01384083,23.46712803,18.86816609,46.13425606,1024.034602,12.40311419,145.5397924,470.0968858,1153.757785,12.96193772,11.96193772,65.16816609,0.815570934,429,10,75,7,1025,sole
2021-02-22,141.4134483,161.4137931,-56.24827586,22.48965517,19.15551724,47.81413793,1027.793103,12.17,107.6551724,496.0206897,1043.155172,13.54137931,12.54137931,64.70344828,0.810689655,429,11,78,7,1029,sole
2021-02-23,135.6441379,169.9034483,-54.80344828,20.96896552,19.66793103,50.28275862,1032.429655,12.26241379,83.95517241,475.637931,943.2896552,12.07931034,11.07931034,63.32931034,0.814482759,429,11,82,7,1034,nebbia 
2021-02-24,164.4462069,169.562069,-55.82068966,20.33793103,19.92206897,49.85068966,1031.22931,13.06448276,99.76206897,490.237931,1058.058621,14.66551724,13.66551724,64.31241379,0.817586207,429,12,79,6,1033,sole
2021-02-25,160.6603448,171.4896552,-54.68965517,21.92758621,20.12241379,48.93517241,1029.324828,12.40068966,121.6206897,493.1965517,1099.57931,17.43793103,16.43793103,64.49655172,0.815172414,429,12,76,5,1031,sole
2021-02-26,139.8962069,171.5965517,-55.23793103,20.22413793,20.24241379,49.51172414,1025.987931,12.26448276,97.49655172,505.3896552,1001.641379,16.50689655,15.50689655,64.44655172,0.817586207,429,11,84,6,1027,nebbia 
2021-02-27,163.9562069,170.0206897,-56.05517241,19.29655172,20.28965517,49.36793103,1022.034138,9.325172414,115.2482759,426.5862069,1104.272414,14.53103448,13.53103448,64.15896552,0.81862069,429,10,85,5,1023,nebbia 
2021-02-28,116.742069,163.8827586,-56.93448276,17.17586207,19.98517241,46.84793103,1023.984483,12.42068966,147.4241379,439.2344828,1143.348276,16.05172414,15.0137931,64.80758621,0.817241379,429,11,71,7,1025,sole
2021-03-01,132.7979381,161.7079038,-56.33333333,17.92439863,19.89656357,42.84845361,1025.996564,12.74879725,75.37457045,416.9931271,898.257732,8.446735395,7.446735395,64.89381443,0.81580756,429,10,70,8,1027,sole
2021-03-02,126.766782,161.6539792,-57.11072664,18.96885813,19.96228374,42.44532872,1029.082007,12.75363322,187.0968858,438.0795848,1239.906574,10.42214533,9.422145329,64.75536332,0.814186851,429,10,69,7,1031,sole
2021-03-03,119.8752577,162.9450172,-55.76632302,20.78350515,19.995189,42.02199313,1029.062199,13.09484536,79.79037801,439.4914089,921.6254296,12.06185567,11.06185567,64.60927835,0.818556701,429,11,67,7,1030,sole
2021-03-04,141.3248276,161.4517241,-56.04827586,20.19310345,19.97310345,42.78206897,1023.108621,12.86344828,237.062069,450.0793103,1391.510345,14.1,13.1,64.84068966,0.82,429,10,71,7,1025,sole
2021-03-05,110.4531034,163.637931,-55.07586207,18.92068966,19.99517241,42.73551724,1017.221379,11.07655172,134.8896552,448.1241379,1088.172414,13.05862069,12.05862069,64.92206897,0.816206897,429,11,72,10,1018,sole
2021-03-06,84.10416667,168.5659722,-55.20833333,16.54513889,20.20555556,46.72118056,1020.900694,9.802083333,85.03472222,417.1354167,961.6145833,12.30555556,11.30555556,64.96979167,0.817708333,429,12,83,6,1022,pioggia 
2021-03-07,196.1641379,162.962069,-54.54482759,16.26896552,19.94344828,45.51310345,1020.305172,8.023448276,150.0275862,405.1103448,1354.134483,8.686206897,7.686206897,64.68310345,0.813103448,429,10,85,8,1022,pioggia 
2021-03-08,190.7917241,161.9965517,-55.25862069,17.67241379,19.75206897,49.4037931,1013.10931,6.725862069,127.4655172,421.1241379,1225.348276,8.862068966,7.862068966,65.18517241,0.81137931,429,10,88,10,1014,pioggia 
2021-03-09,159.7575862,159.5724138,-55.28965517,19.30689655,19.53689655,50.54758621,1008.184138,6.763103448,41.66206897,415.137931,676.2310345,6.027586207,5.027586207,65.07586207,0.817241379,429,10,90,12,1009,pioggia temporale 
